image_id,pred_instance_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,pred_area,image_density_bucket,local_density,local_density_bucket,neighbor_count,distance_peak_count,overlap_gt_count,significant_overlap_gt_count,overlaps_multiple_gt,matched,matched_iou,fp_type,gt_overlap_instance_ids,significant_gt_overlap_instance_ids,merged_into_other_gt_hits,merged_into_other_gt_hit_count,covers_merged_into_other,suspicion_score,candidate_rank_global,candidate_rank_in_image,bbox
hurricane-michael_00000418,35,160,946,252,975,2109,dense,0.689275,medium,1,1,2,2,1,0,,oversized_merge,36|37,36|37,36|37,2,1,8.0,1341,2,"[160, 946, 252, 975]"
hurricane-harvey_00000516,4,659,0,725,36,2096,medium,2.262443,dense,2,1,2,2,1,0,,oversized_merge,4|5,4|5,4|5,2,1,8.0,1342,1,"[659, 0, 725, 36]"
palu-tsunami_00000021,44,743,449,793,527,2080,dense,0.617742,medium,1,1,3,3,1,0,,oversized_merge,53|60|65,53|60|65,53|60|65,3,1,8.0,1343,5,"[743, 449, 793, 527]"
hurricane-harvey_00000465,49,131,231,159,319,2076,dense,0.715103,medium,1,1,2,2,1,0,,oversized_merge,43|51,43|51,43|51,2,1,8.0,1344,5,"[131, 231, 159, 319]"
hurricane-matthew_00000297,109,508,884,586,963,2075,dense,5.417118,dense,11,1,2,2,1,1,0.640946,,122|136,122|136,136,1,1,8.0,1345,5,"[508, 884, 586, 963]"
santa-rosa-wildfire_00000238,123,767,629,827,691,2074,dense,0.661026,medium,1,1,2,2,1,0,,oversized_merge,133|135,133|135,133|135,2,1,8.0,1346,15,"[767, 629, 827, 691]"
hurricane-harvey_00000456,70,632,967,681,1024,2072,dense,1.120448,dense,1,1,2,2,1,0,,oversized_merge,118|121,118|121,118|121,2,1,8.0,1347,20,"[632, 967, 681, 1024]"
mexico-earthquake_00000131,148,166,499,224,567,2066,dense,3.104819,dense,5,1,2,2,1,1,0.612449,,141|146,141|146,141,1,1,8.0,1348,8,"[166, 499, 224, 567]"
midwest-flooding_00000050,146,761,527,843,559,2051,dense,2.853881,dense,4,1,3,2,1,1,0.520496,,140|149|151,149|151,149,1,1,8.0,1349,9,"[761, 527, 843, 559]"
hurricane-harvey_00000465,6,595,41,627,129,2048,dense,0.685307,medium,1,1,2,2,1,0,,oversized_merge,6|16,6|16,6|16,2,1,8.0,1350,6,"[595, 41, 627, 129]"
mexico-earthquake_00000012,14,939,98,980,159,2036,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,25|32,25|32,25|32,2,1,8.0,1351,14,"[939, 98, 980, 159]"
palu-tsunami_00000181,135,889,684,957,733,2030,dense,0.670421,medium,1,1,2,2,1,0,,oversized_merge,164|165,164|165,164|165,2,1,8.0,1352,20,"[889, 684, 957, 733]"
midwest-flooding_00000026,93,663,995,792,1024,2023,dense,0.849401,dense,1,1,3,3,1,0,,oversized_merge,90|94|96,90|94|96,90|94|96,3,1,8.0,1353,2,"[663, 995, 792, 1024]"
palu-tsunami_00000010,125,0,865,66,906,2021,dense,0.971817,dense,1,1,3,3,1,0,,oversized_merge,153|154|156,153|154|156,153|154|156,3,1,8.0,1354,11,"[0, 865, 66, 906]"
midwest-flooding_00000072,65,932,330,988,383,1998,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,63|72,63|72,63|72,2,1,8.0,1355,3,"[932, 330, 988, 383]"
santa-rosa-wildfire_00000123,77,994,671,1024,750,1992,dense,1.127904,dense,1,1,2,2,1,0,,oversized_merge,88|97,88|97,88|97,2,1,8.0,1356,8,"[994, 671, 1024, 750]"
santa-rosa-wildfire_00000141,146,313,912,380,976,1990,dense,0.596374,medium,1,1,2,2,1,0,,oversized_merge,162|165,162|165,162|165,2,1,8.0,1357,9,"[313, 912, 380, 976]"
socal-fire_00000504,43,644,352,685,438,1982,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,43|47,43|47,43|47,2,1,8.0,1358,4,"[644, 352, 685, 438]"
santa-rosa-wildfire_00000207,9,382,645,422,705,1973,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,10|17,10|17,10|17,2,1,8.0,1359,13,"[382, 645, 422, 705]"
hurricane-matthew_00000037,6,768,45,827,115,1959,dense,0.606722,medium,1,1,2,2,1,0,,oversized_merge,6|9,6|9,6|9,2,1,8.0,1360,14,"[768, 45, 827, 115]"
palu-tsunami_00000010,105,384,784,443,833,1957,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,123|124,123|124,123|124,2,1,8.0,1361,12,"[384, 784, 443, 833]"
mexico-earthquake_00000061,185,982,912,1024,992,1954,dense,3.753754,dense,4,1,2,2,1,1,0.576109,,207|210,207|210,207,1,1,8.0,1362,32,"[982, 912, 1024, 992]"
mexico-earthquake_00000121,69,309,400,379,448,1949,dense,0.666311,medium,1,1,3,3,1,0,,oversized_merge,50|53|55,50|53|55,50|53|55,3,1,8.0,1363,18,"[309, 400, 379, 448]"
mexico-earthquake_00000135,130,603,969,657,1024,1941,dense,1.129178,dense,1,1,3,3,1,0,,oversized_merge,207|213|215,207|213|215,207|213|215,3,1,8.0,1364,28,"[603, 969, 657, 1024]"
hurricane-harvey_00000479,157,856,780,935,828,1932,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,164|169,164|169,164|169,2,1,8.0,1365,14,"[856, 780, 935, 828]"
palu-tsunami_00000062,13,246,11,311,53,1929,dense,0.911993,dense,1,1,2,2,1,0,,oversized_merge,13|14,13|14,13|14,2,1,8.0,1366,22,"[246, 11, 311, 53]"
palu-tsunami_00000082,64,127,551,182,601,1926,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,76|85,76|85,85,1,1,8.0,1367,13,"[127, 551, 182, 601]"
hurricane-michael_00000264,135,334,977,394,1024,1924,dense,1.082251,dense,1,1,2,2,1,0,,oversized_merge,157|159,157|159,157|159,2,1,8.0,1368,7,"[334, 977, 394, 1024]"
mexico-earthquake_00000178,14,708,169,753,243,1921,dense,0.664805,medium,1,1,2,2,1,0,,oversized_merge,22|27,22|27,22|27,2,1,8.0,1369,7,"[708, 169, 753, 243]"
socal-fire_00000942,20,621,460,685,514,1903,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,18|20,18|20,18|20,2,1,8.0,1370,1,"[621, 460, 685, 514]"
palu-tsunami_00000021,9,801,68,841,149,1893,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,2|13,2|13,13,1,1,8.0,1371,6,"[801, 68, 841, 149]"
midwest-flooding_00000072,112,399,540,441,594,1891,dense,0.964506,dense,1,1,2,2,1,0,,oversized_merge,123|133,123|133,123|133,2,1,8.0,1372,4,"[399, 540, 441, 594]"
palu-tsunami_00000114,150,373,753,425,802,1891,dense,0.952018,dense,1,1,2,2,1,0,,oversized_merge,165|171,165|171,165|171,2,1,8.0,1373,15,"[373, 753, 425, 802]"
palu-tsunami_00000027,70,628,566,677,620,1866,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,68|76,68|76,68|76,2,1,8.0,1374,1,"[628, 566, 677, 620]"
hurricane-harvey_00000223,64,989,231,1024,304,1857,dense,1.089443,dense,1,1,2,2,1,0,,oversized_merge,77|84,77|84,77|84,2,1,8.0,1375,20,"[989, 231, 1024, 304]"
mexico-earthquake_00000188,18,184,27,231,96,1851,dense,2.815315,dense,4,1,2,2,1,1,0.526047,,31|41,31|41,31,1,1,8.0,1376,28,"[184, 27, 231, 96]"
santa-rosa-wildfire_00000123,65,994,588,1024,667,1837,dense,1.127904,dense,1,1,2,2,1,0,,oversized_merge,72|81,72|81,72|81,2,1,8.0,1377,9,"[994, 588, 1024, 667]"
mexico-earthquake_00000183,53,352,214,438,249,1826,dense,0.673401,medium,1,1,3,2,1,0,,oversized_merge,59|65|71,59|65,59|65,2,1,8.0,1378,38,"[352, 214, 438, 249]"
hurricane-michael_00000203,24,546,259,603,308,1824,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,25|26,25|26,25|26,2,1,8.0,1379,1,"[546, 259, 603, 308]"
palu-tsunami_00000165,110,169,931,243,984,1815,dense,2.477394,dense,4,1,3,2,1,1,0.520347,,113|117|118,113|117,113,1,1,8.0,1380,5,"[169, 931, 243, 984]"
socal-fire_00000475,21,13,216,76,270,1795,dense,0.805672,medium,1,1,3,3,1,0,,oversized_merge,19|20|21,19|20|21,19|20|21,3,1,8.0,1381,1,"[13, 216, 76, 270]"
hurricane-harvey_00000131,63,315,275,349,343,1792,dense,0.773036,medium,1,1,2,2,1,0,,oversized_merge,74|81,74|81,74|81,2,1,8.0,1382,18,"[315, 275, 349, 343]"
santa-rosa-wildfire_00000123,61,632,583,668,652,1792,dense,0.75188,medium,1,1,2,2,1,0,,oversized_merge,67|78,67|78,67|78,2,1,8.0,1383,10,"[632, 583, 668, 652]"
hurricane-michael_00000169,12,763,324,816,383,1783,medium,1.540002,dense,2,1,2,2,1,0,,oversized_merge,13|14,13|14,13|14,2,1,8.0,1384,2,"[763, 324, 816, 383]"
santa-rosa-wildfire_00000367,49,686,456,747,514,1783,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,50|54,50|54,50|54,2,1,8.0,1385,6,"[686, 456, 747, 514]"
mexico-earthquake_00000069,20,436,111,500,160,1776,dense,0.691372,medium,1,1,3,2,1,0,,oversized_merge,29|31|34,29|31,29|31,2,1,8.0,1386,17,"[436, 111, 500, 160]"
midwest-flooding_00000048,106,120,929,200,956,1773,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,114|116,114|116,114|116,2,1,8.0,1387,2,"[120, 929, 200, 956]"
hurricane-harvey_00000078,35,84,190,118,256,1769,dense,0.784929,medium,1,1,2,2,1,0,,oversized_merge,36|42,36|42,36|42,2,1,8.0,1388,5,"[84, 190, 118, 256]"
palu-tsunami_00000037,119,232,839,281,891,1765,dense,0.952018,dense,1,1,2,2,1,0,,oversized_merge,122|123,122|123,122|123,2,1,8.0,1389,1,"[232, 839, 281, 891]"
hurricane-matthew_00000027,87,787,354,851,390,1764,dense,3.125,dense,4,1,2,2,1,1,0.636518,,83|87,83|87,87,1,1,8.0,1390,9,"[787, 354, 851, 390]"
hurricane-harvey_00000131,26,252,77,312,120,1763,dense,0.809061,medium,1,1,2,2,1,0,,oversized_merge,29|32,29|32,29|32,2,1,8.0,1391,19,"[252, 77, 312, 120]"
hurricane-harvey_00000460,128,596,1008,725,1024,1760,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,103|104,103|104,103|104,2,1,8.0,1392,4,"[596, 1008, 725, 1024]"
midwest-flooding_00000071,103,637,881,695,918,1751,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,131|135,131|135,131|135,2,1,8.0,1393,4,"[637, 881, 695, 918]"
mexico-earthquake_00000006,143,0,993,64,1024,1749,dense,0.0,sparse,0,1,3,3,1,0,,oversized_merge,256|263|269,256|263|269,256|263|269,3,1,8.0,1394,37,"[0, 993, 64, 1024]"
palu-tsunami_00000181,102,737,440,805,477,1739,dense,0.750075,medium,1,1,2,2,1,0,,oversized_merge,128|129,128|129,128|129,2,1,8.0,1395,21,"[737, 440, 805, 477]"
midwest-flooding_00000071,44,543,548,589,603,1733,dense,0.917431,dense,1,1,2,2,1,0,,oversized_merge,47|55,47|55,47|55,2,1,8.0,1396,5,"[543, 548, 589, 603]"
hurricane-michael_00000030,15,742,300,807,342,1720,dense,0.731315,medium,1,1,2,2,1,0,,oversized_merge,17|18,17|18,17|18,2,1,8.0,1397,2,"[742, 300, 807, 342]"
hurricane-matthew_00000037,158,828,735,895,804,1709,dense,2.295816,dense,4,1,2,2,1,1,0.579252,,140|145,140|145,140,1,1,8.0,1398,15,"[828, 735, 895, 804]"
hurricane-harvey_00000078,95,789,473,822,543,1708,dense,0.769349,medium,1,1,2,2,1,0,,oversized_merge,99|107,99|107,99|107,2,1,8.0,1399,6,"[789, 473, 822, 543]"
hurricane-michael_00000197,9,140,187,229,209,1708,dense,0.0,sparse,0,1,3,3,1,0,,oversized_merge,7|8|9,7|8|9,7|8|9,3,1,8.0,1400,4,"[140, 187, 229, 209]"
socal-fire_00000590,83,520,816,566,882,1708,dense,0.699301,medium,1,1,2,2,1,0,,oversized_merge,84|88,84|88,84|88,2,1,8.0,1401,4,"[520, 816, 566, 882]"
mexico-earthquake_00000006,56,374,443,431,489,1707,dense,0.867604,dense,1,1,2,2,1,0,,oversized_merge,84|87,84|87,84|87,2,1,8.0,1402,38,"[374, 443, 431, 489]"
hurricane-matthew_00000297,65,764,753,831,799,1704,dense,4.857738,dense,7,1,2,2,1,1,0.515814,,68|69,68|69,68,1,1,8.0,1403,6,"[764, 753, 831, 799]"
hurricane-harvey_00000445,99,57,694,127,730,1688,dense,0.746269,medium,1,1,2,2,1,0,,oversized_merge,86|87,86|87,86|87,2,1,8.0,1404,2,"[57, 694, 127, 730]"
mexico-earthquake_00000183,120,760,554,803,627,1680,dense,1.36435,dense,2,2,2,2,1,1,0.525339,,142|163,142|163,163,1,1,8.0,1405,39,"[760, 554, 803, 627]"
hurricane-harvey_00000250,26,413,84,453,148,1678,dense,0.751202,medium,1,1,2,2,1,0,,oversized_merge,25|40,25|40,25|40,2,1,8.0,1406,4,"[413, 84, 453, 148]"
mexico-earthquake_00000183,159,378,699,457,736,1668,dense,4.154262,dense,6,1,2,2,1,1,0.655113,,190|197,190|197,197,1,1,8.0,1407,40,"[378, 699, 457, 736]"
palu-tsunami_00000082,74,971,671,1024,723,1655,dense,0.0,sparse,0,1,3,2,1,0,,oversized_merge,89|91|92,91|92,91|92,2,1,8.0,1408,14,"[971, 671, 1024, 723]"
hurricane-michael_00000113,11,869,79,925,135,1651,dense,0.0,sparse,0,1,3,3,1,0,,oversized_merge,13|16|19,13|16|19,13|16|19,3,1,8.0,1409,2,"[869, 79, 925, 135]"
hurricane-harvey_00000191,146,0,811,26,888,1648,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,113|120,113|120,113|120,2,1,8.0,1410,2,"[0, 811, 26, 888]"
hurricane-harvey_00000378,30,404,133,462,175,1645,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,30|31,30|31,30|31,2,1,8.0,1411,7,"[404, 133, 462, 175]"
midwest-flooding_00000048,85,714,725,780,755,1645,dense,0.818331,medium,1,1,2,2,1,0,,oversized_merge,92|93,92|93,92|93,2,1,8.0,1412,3,"[714, 725, 780, 755]"
santa-rosa-wildfire_00000238,55,881,246,935,310,1644,dense,3.972458,dense,6,1,2,2,1,1,0.501182,,60|67,60|67,67,1,1,8.0,1413,16,"[881, 246, 935, 310]"
santa-rosa-wildfire_00000071,53,699,447,767,480,1640,dense,3.90503,dense,5,1,2,2,1,1,0.526441,,66|68,66|68,68,1,1,8.0,1414,6,"[699, 447, 767, 480]"
santa-rosa-wildfire_00000074,23,238,392,282,444,1628,dense,1.001603,dense,1,1,2,2,1,0,,oversized_merge,24|28,24|28,24|28,2,1,8.0,1415,12,"[238, 392, 282, 444]"
hurricane-harvey_00000131,21,190,72,243,116,1626,dense,0.992063,dense,1,1,2,2,1,0,,oversized_merge,23|30,23|30,23|30,2,1,8.0,1416,20,"[190, 72, 243, 116]"
mexico-earthquake_00000135,88,67,556,118,597,1622,dense,1.088021,dense,1,1,2,2,1,0,,oversized_merge,141|142,141|142,141|142,2,1,8.0,1417,29,"[67, 556, 118, 597]"
hurricane-harvey_00000355,8,730,0,859,18,1620,dense,1.036269,dense,1,1,3,3,1,0,,oversized_merge,7|8|9,7|8|9,7|8|9,3,1,8.0,1418,5,"[730, 0, 859, 18]"
hurricane-harvey_00000202,74,863,767,913,820,1619,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,61|66,61|66,61|66,2,1,8.0,1419,2,"[863, 767, 913, 820]"
hurricane-harvey_00000011,55,1005,347,1024,443,1618,dense,1.22549,dense,1,1,4,4,1,0,,oversized_merge,65|74|78|82,65|74|78|82,65|74|78|82,4,1,8.0,1420,13,"[1005, 347, 1024, 443]"
santa-rosa-wildfire_00000045,72,450,713,513,751,1615,dense,0.8,medium,1,1,2,2,1,0,,oversized_merge,84|87,84|87,84|87,2,1,8.0,1421,5,"[450, 713, 513, 751]"
midwest-flooding_00000026,87,180,981,242,1020,1591,dense,1.089799,dense,1,1,2,2,1,0,,oversized_merge,84|91,84|91,84|91,2,1,8.0,1422,3,"[180, 981, 242, 1020]"
midwest-flooding_00000071,39,76,532,137,567,1588,dense,0.869943,dense,1,1,2,2,1,0,,oversized_merge,43|45,43|45,43|45,2,1,8.0,1423,6,"[76, 532, 137, 567]"
mexico-earthquake_00000076,151,0,996,65,1024,1579,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,132|133,132|133,132|133,2,1,8.0,1424,7,"[0, 996, 65, 1024]"
hurricane-harvey_00000191,62,443,419,507,460,1560,dense,2.97619,dense,4,1,2,2,1,1,0.59734,,48|50,48|50,48,1,1,8.0,1425,3,"[443, 419, 507, 460]"
hurricane-harvey_00000476,179,299,883,359,930,1558,dense,0.778816,medium,1,1,2,2,1,0,,oversized_merge,190|193,190|193,190|193,2,1,8.0,1426,17,"[299, 883, 359, 930]"
midwest-flooding_00000071,98,423,862,468,905,1549,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,124|126,124|126,124|126,2,1,8.0,1427,7,"[423, 862, 468, 905]"
hurricane-matthew_00000277,23,965,211,1024,258,1548,dense,0.0,sparse,0,1,4,4,1,0,,oversized_merge,27|33|34|35,27|33|34|35,27|33|34|35,4,1,8.0,1428,1,"[965, 211, 1024, 258]"
santa-rosa-wildfire_00000236,14,106,129,125,223,1537,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,18|26,18|26,18|26,2,1,8.0,1429,3,"[106, 129, 125, 223]"
palu-tsunami_00000062,215,315,985,361,1024,1514,dense,0.0,sparse,0,1,3,3,1,0,,oversized_merge,284|287|292,284|287|292,284|287|292,3,1,8.0,1430,23,"[315, 985, 361, 1024]"
mexico-earthquake_00000188,67,509,311,562,381,1512,dense,0.637836,medium,1,1,3,3,1,0,,oversized_merge,146|148|155,146|148|155,146|148|155,3,1,8.0,1431,29,"[509, 311, 562, 381]"
palu-tsunami_00000094,85,492,927,551,969,1512,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,119|120,119|120,119,1,1,8.0,1432,12,"[492, 927, 551, 969]"
hurricane-harvey_00000378,127,996,765,1024,823,1492,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,118|128,118|128,118|128,2,1,8.0,1433,8,"[996, 765, 1024, 823]"
hurricane-harvey_00000394,120,624,545,674,606,1486,dense,0.751315,medium,1,1,2,2,1,0,,oversized_merge,114|118,114|118,114|118,2,1,8.0,1434,3,"[624, 545, 674, 606]"
socal-fire_00000483,20,409,473,469,524,1483,dense,0.0,sparse,0,1,3,3,1,0,,oversized_merge,22|26|27,22|26|27,22|26|27,3,1,8.0,1435,1,"[409, 473, 469, 524]"
hurricane-harvey_00000390,76,565,486,648,506,1480,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,75|76,75|76,75|76,2,1,8.0,1436,2,"[565, 486, 648, 506]"
hurricane-matthew_00000286,150,869,511,910,560,1475,dense,1.158346,dense,1,1,2,2,1,0,,oversized_merge,144|147,144|147,144|147,2,1,8.0,1437,4,"[869, 511, 910, 560]"
hurricane-harvey_00000364,1,42,176,99,210,1466,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,3|4,3|4,3|4,2,1,8.0,1438,4,"[42, 176, 99, 210]"
palu-tsunami_00000170,97,60,928,101,983,1458,dense,0.965717,dense,1,1,2,2,1,0,,oversized_merge,105|108,105|108,105|108,2,1,8.0,1439,7,"[60, 928, 101, 983]"
hurricane-michael_00000526,52,152,904,198,959,1454,dense,0.917431,dense,1,1,2,2,1,0,,oversized_merge,59|67,59|67,59|67,2,1,8.0,1440,3,"[152, 904, 198, 959]"
mexico-earthquake_00000180,113,818,814,864,863,1448,dense,1.096732,dense,1,1,3,3,1,0,,oversized_merge,96|97|102,96|97|102,96|97|102,3,1,8.0,1441,11,"[818, 814, 864, 863]"
hurricane-florence_00000095,32,856,960,928,1000,1432,dense,3.063725,dense,4,1,2,2,1,1,0.651325,,35|37,35|37,35,1,1,8.0,1442,1,"[856, 960, 928, 1000]"
mexico-earthquake_00000131,136,304,453,349,512,1431,dense,3.319227,dense,4,1,2,2,1,1,0.642773,,126|129,126|129,126,1,1,8.0,1443,9,"[304, 453, 349, 512]"
palu-tsunami_00000163,26,442,253,481,311,1429,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,23|27,23|27,23|27,2,1,8.0,1444,6,"[442, 253, 481, 311]"
santa-rosa-wildfire_00000074,62,245,631,285,681,1429,dense,1.111111,dense,1,1,2,2,1,0,,oversized_merge,76|81,76|81,76|81,2,1,8.0,1445,13,"[245, 631, 285, 681]"
mexico-earthquake_00000135,43,202,199,243,261,1424,dense,0.782963,medium,1,1,2,2,1,0,,oversized_merge,62|68,62|68,62|68,2,1,8.0,1446,30,"[202, 199, 243, 261]"
palu-tsunami_00000146,63,336,571,389,615,1423,dense,0.992063,dense,1,1,2,2,1,0,,oversized_merge,57|61,57|61,57|61,2,1,8.0,1447,11,"[336, 571, 389, 615]"
mexico-earthquake_00000076,117,0,790,51,827,1422,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,103|104,103|104,103|104,2,1,8.0,1448,8,"[0, 790, 51, 827]"
hurricane-harvey_00000420,14,717,103,815,121,1413,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,13|14,13|14,13|14,2,1,8.0,1449,2,"[717, 103, 815, 121]"
mexico-earthquake_00000131,161,0,542,47,603,1413,dense,1.073307,dense,1,1,3,3,1,0,,oversized_merge,151|156|159,151|156|159,151|156|159,3,1,8.0,1450,10,"[0, 542, 47, 603]"
hurricane-harvey_00000378,158,337,997,404,1024,1401,dense,1.293828,dense,1,1,3,2,1,0,,oversized_merge,149|150|153,149|153,149|153,2,1,8.0,1451,9,"[337, 997, 404, 1024]"
palu-tsunami_00000062,26,381,67,416,130,1387,dense,0.0,sparse,0,1,3,3,1,0,,oversized_merge,33|46|51,33|46|51,33|46|51,3,1,8.0,1452,24,"[381, 67, 416, 130]"
hurricane-michael_00000121,98,183,750,232,823,1385,dense,0.645953,medium,1,1,2,2,1,0,,oversized_merge,113|114,113|114,113|114,2,1,8.0,1453,2,"[183, 750, 232, 823]"
hurricane-harvey_00000394,8,60,33,112,78,1381,dense,3.965107,dense,4,1,2,2,1,1,0.547995,,7|8,7|8,8,1,1,8.0,1454,4,"[60, 33, 112, 78]"
hurricane-harvey_00000364,53,711,610,752,667,1380,dense,0.912326,dense,1,1,2,2,1,0,,oversized_merge,60|64,60|64,60|64,2,1,8.0,1455,5,"[711, 610, 752, 667]"
hurricane-matthew_00000345,414,753,970,808,1009,1375,dense,1.132631,dense,1,1,2,2,1,0,,oversized_merge,399|401,399|401,399|401,2,1,8.0,1456,26,"[753, 970, 808, 1009]"
hurricane-matthew_00000027,158,859,598,906,652,1338,dense,3.667033,dense,4,1,2,2,1,1,0.573333,,144|154,144|154,154,1,1,8.0,1457,10,"[859, 598, 906, 652]"
mexico-earthquake_00000076,24,797,301,837,358,1328,dense,0.0,sparse,0,1,3,2,1,0,,oversized_merge,28|33|36,33|36,33|36,2,1,8.0,1458,9,"[797, 301, 837, 358]"
mexico-earthquake_00000006,102,899,748,974,790,1327,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,170|175,170|175,170|175,2,1,8.0,1459,39,"[899, 748, 974, 790]"
hurricane-harvey_00000353,70,194,265,240,313,1314,dense,1.108156,dense,1,1,2,2,1,0,,oversized_merge,56|59,56|59,56|59,2,1,8.0,1460,2,"[194, 265, 240, 313]"
mexico-earthquake_00000183,60,112,234,173,278,1310,dense,0.79466,medium,1,1,2,2,1,0,,oversized_merge,66|69,66|69,66|69,2,1,8.0,1461,41,"[112, 234, 173, 278]"
hurricane-harvey_00000394,126,368,580,421,628,1301,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,117|120,117|120,117|120,2,1,8.0,1462,5,"[368, 580, 421, 628]"
mexico-earthquake_00000076,69,266,528,328,562,1297,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,50|69,50|69,69,1,1,8.0,1463,10,"[266, 528, 328, 562]"
hurricane-michael_00000264,38,381,383,437,413,1282,dense,1.038206,dense,1,1,2,2,1,0,,oversized_merge,42|45,42|45,42|45,2,1,8.0,1464,8,"[381, 383, 437, 413]"
hurricane-harvey_00000364,29,630,408,669,463,1275,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,30|33,30|33,30|33,2,1,8.0,1465,6,"[630, 408, 669, 463]"
midwest-flooding_00000440,8,917,179,968,247,1274,medium,1.976285,dense,3,1,2,2,1,0,,oversized_merge,9|10,9|10,9|10,2,1,8.0,1466,1,"[917, 179, 968, 247]"
hurricane-matthew_00000027,260,710,990,775,1024,1269,dense,1.174536,dense,1,1,2,2,1,0,,oversized_merge,229|236,229|236,229|236,2,1,8.0,1467,11,"[710, 990, 775, 1024]"
midwest-flooding_00000072,117,891,558,932,595,1254,dense,0.0,sparse,0,1,3,3,1,0,,oversized_merge,128|130|136,128|130|136,128|130|136,3,1,8.0,1468,5,"[891, 558, 932, 595]"
palu-tsunami_00000012,5,793,26,828,76,1248,dense,1.176471,dense,1,1,2,2,1,0,,oversized_merge,6|10,6|10,6|10,2,1,8.0,1469,6,"[793, 26, 828, 76]"
hurricane-harvey_00000105,24,0,215,64,251,1240,dense,2.083333,dense,2,2,2,2,1,1,0.711214,,26|28,26|28,28,1,1,8.0,1470,14,"[0, 215, 64, 251]"
hurricane-michael_00000270,40,970,299,1024,329,1237,dense,1.469724,dense,1,1,2,2,1,0,,oversized_merge,41|45,41|45,41|45,2,1,8.0,1471,1,"[970, 299, 1024, 329]"
santa-rosa-wildfire_00000213,73,120,470,211,502,1233,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,81|85,81|85,81|85,2,1,8.0,1472,9,"[120, 470, 211, 502]"
santa-rosa-wildfire_00000071,51,534,426,578,473,1222,dense,1.194743,dense,1,1,2,2,1,0,,oversized_merge,61|62,61|62,61|62,2,1,8.0,1473,7,"[534, 426, 578, 473]"
palu-tsunami_00000151,85,698,867,735,917,1218,dense,1.149425,dense,1,1,2,2,1,0,,oversized_merge,98|104,98|104,98|104,2,1,8.0,1474,11,"[698, 867, 735, 917]"
hurricane-michael_00000420,77,896,956,926,1015,1208,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,65|66,65|66,65|66,2,1,8.0,1475,1,"[896, 956, 926, 1015]"
palu-tsunami_00000185,11,789,845,827,890,1186,medium,2.740477,dense,2,1,2,2,1,0,,oversized_merge,7|9,7|9,7|9,2,1,8.0,1476,1,"[789, 845, 827, 890]"
palu-tsunami_00000113,23,261,67,302,101,1185,dense,1.668335,dense,1,1,2,2,1,0,,oversized_merge,25|27,25|27,25|27,2,1,8.0,1477,16,"[261, 67, 302, 101]"
socal-fire_00000696,3,29,12,92,44,1179,medium,3.252033,dense,3,1,3,3,1,0,,oversized_merge,6|9|10,6|9|10,6|9|10,3,1,8.0,1478,1,"[29, 12, 92, 44]"
santa-rosa-wildfire_00000144,3,3,7,39,46,1165,dense,0.0,sparse,0,1,2,2,1,0,,oversized_merge,6|8,6|8,6|8,2,1,8.0,1479,3,"[3, 7, 39, 46]"
hurricane-harvey_00000378,160,843,999,904,1024,1155,dense,1.50263,dense,1,1,2,2,1,0,,oversized_merge,154|156,154|156,154|156,2,1,8.0,1480,10,"[843, 999, 904, 1024]"
hurricane-matthew_00000297,66,745,760,772,826,1135,dense,3.381234,dense,4,1,2,2,1,1,0.628272,,70|79,70|79,70,1,1,8.0,1481,7,"[745, 760, 772, 826]"
